Lactobacillus paracasei	lactic	2
Pseudomonadales	glycine	2
Lactobacillus mucosae	propionic	2
Eubacterium	cellulose	2
Lactobacillus paracasei	pepsin	2
Geobacteraceae	cellulose	2
Oenococcus	cellulose	2
Actinobacteria	glycine	2
Proteobacteria	isopropanol	2
Prevotella	xylanase	2
Actinomyces oris	agar	2
Bifidobacterium breve	mannitol	2
Ewingella americana	sodium alginate	2
Francisella tularensis	agar	2
Bifidobacterium longum	hydrogen	2
Salmonella	ethanol	2
Listeria innocua	agar	2
plasmids	nitrogen	2
Spirochaeta	cellulose	2
Bifidobacterium breve	N-acetylglucosamine	2
Salmonella	biotin	2
Yersinia ruckeri	agar	2
Lactobacillus fermentum	Gold	2
Lachnoclostridium phytofermentans	arabinose	2
Proteiniphilum	cellulose	2
Bacteroides ovatus ATCC 8483	agar	2
Clostridium cellulovorans	ethanol	2
Escherichia coli	calcium chloride	2
Clostridium	Nisin	2
Streptococcus gordonii	silver	2
Thermoanaerobacterium thermosaccharolyticum	ethanol	2
Enterobacter	agar	2
Rhizobium	cellulose	2
Burkholderiales	glycine	2
Bacteroidia	agar	2
Firmicutes	safflower	2
Listeria innocua	nisin	2
Firmicutes	pyridoxine	2
Candidatus Methanomethylophilus	methanol	2
Lactobacillus ruminis	sorbitol	2
Alistipes senegalensis	glycine	2
Bacteroides fragilis	glycine	2
Fontimonas thermophila	N-acetylglucosamine	2
Lactobacillus acidipiscis KCTC 13900	peroxidase	2
unidentified plasmid	nitrogen	2
Bacteroides thetaiotaomicron	succinic	2
Lactobacillus fermentum	acetic	2
Enterobacteriaceae	chitosan	2
Bacteroides fragilis	nitrogen	2
Faecalibacterium	pectin	2
Desulfovibrionaceae	hydrogen	2
Escherichia coli	trypsin	2
Fontimonas thermophila	alpha-amylase	2
Bifidobacterium	chitosan	2
Staphylococcus	lactic	2
Bacteroides thetaiotaomicron	hydrogen	2
Helicobacter hepaticus	dextran	2
Staphylococcus aureus	Agar	2
Enterococcus	cellulose	2
Lactobacillus acidophilus	cellulose	2
Pantoea agglomerans	calcium alginate	2
Streptococcus pneumoniae	Nisin	2
Clostridia	Propionic	2
Rhodocyclales	glycine	2
Methanocorpusculum labreanum	methanol	2
Lactobacillus iners	hydrogen	2
Paenibacillus larvae	agar	2
Shewanella oneidensis	hydrogen	2
Enterobacteriaceae	pectin	2
Staphylococcus epidermidis	lipase	2
Anoxybacillus	cellulose	2
Pantoea	cellulose	2
Bacteroides thetaiotaomicron	acetic	2
Campylobacter jejuni	carbon dioxide	2
Brucella abortus	agar	2
Bacilli	ethanol	2
Pediococcus acidilactici	sorbitol	2
Streptomyces	xylanase	2
Bacteroides	mannitol	2
Streptococcus thermophilus	Agar	2
Actinomyces naeslundii	agar	2
Pseudomonas aeruginosa	silver	2
Burkholderia cepacia	agar	2
Roseovarius albus	cellulase	2
environmental samples	sucralose	2
Pseudomonas marginata	xylanase	2
Enterobacteriales	sucralose	2
Paludisphaera borealis	gold	2
Pelotomaculum thermopropionicum	ethanol	2
Betaproteobacteria	nitrogen	2
Citrobacter freundii	ethanol	2
Eubacterium	pectin	2
Bifidobacterium asteroides	hydrogen	2
Methanomicrobiales	hydrogen	2
Bacteroidia	nitrogen	2
Acetobacter	ethanol	2
Mycobacterium tuberculosis	Dextran	2
Bacteroides	biotin	2
Cyanobacteria	hydrogen	2
Promicromonospora citrea	cellobiase	2
Roseburia intestinalis	hydrogen	2
Bifidobacterium longum	lactic	2
Bifidobacterium	dextran	2
Thermodesulfovibrio yellowstonii	hydrogen	2
Listeria monocytogenes	Agar	2
Roseburia	hydrogen	2
Gammaproteobacteria	glycine	2
Clostridiales	ethanol	2
Pseudomonas oryzae	gold	2
Bacteroides vulgatus	pectin	2
Fontimonas thermophila	biotin	2
Yersinia enterocolitica	nitrogen	2
Faecalibacterium prausnitzii	agar	2
Pantoea ananatis	nitrogen	2
Gardnerella vaginalis	lactic	2
Teredinibacter turnerae	nitrogen	2
Streptomyces	nitrogen	2
Verrucomicrobia	nitrogen	2
Methanomassiliicoccus	hydrogen	2
Caulobacter	nitrogen	2
Clostridium	Mannitol	2
Bacteroides cellulosilyticus	arabinose	2
Psychrobacter	lipase	2
Bacillus circulans	beta-galactosidase	1
Weissella confusa	dextran	1
Pseudomonas aeruginosa	cellulose	1
Clostridium perfringens	chymotrypsin	1
Chlamydia pecorum	biotin	1
Yersinia	sorbitol	1
Pantoea ananatis	gold	1
Chloroflexi	cellulose	1
Lachnospiraceae	nisin	1
Brucella	peroxidase	1
Fusobacteriia	acetic	1
Photorhabdus temperata	agar	1
Empedobacter falsenii	glycine	1
Streptomyces roseofulvus	glycine	1
Paracoccus	sorbitol	1
Bacteroides cellulosilyticus	dextran	1
Bacteroides vulgatus	saccharin	1
Brevibacterium	cellulose	1
Vibrio cholerae	N-acetylglucosamine	1
[Clostridium] leptum	hydrogen	1
Wigglesworthia	riboflavin	1
Nitrosospira	nitrous oxide	1
Thiocystis violascens	ethanol	1
Methanomassiliicoccus luminyensis B10	hydrogen	1
Firmicutes	cellulase	1
Ferroplasma	cellulose	1
Weissella paramesenteroides	Agar	1
Burkholderia phytofirmans	cellulose	1
Porphyromonas gingivalis	acetic	1
Veillonellaceae	nitrogen	1
Roseburia inulinivorans	pectin	1
Nostoc	nitrogen	1
Halorhodospira halophila	hydrogen	1
Alcaligenes faecalis	tannic	1
Vibrio parahaemolyticus	agar	1
Vibrio lentus	Agar	1
Clostridium	nisin	1
Bifidobacterium	pyridoxine	1
Pseudonocardia	arabinose	1
Bacteroides	inulinase	1
Streptomyces aureus	nitrogen	1
Clostridia	tea extract	1
Lactobacillus curvatus	dextran	1
Gluconacetobacter diazotrophicus	nitrogen	1
Streptococcus thermophilus	agar	1
Paenibacillus	cellulose	1
Prevotella bergensis	xylanase	1
Agrobacterium tumefaciens	cellulase	1
Nitrosomonadaceae	nitrogen	1
Lactobacillus rhamnosus	propionic	1
Weissella cibaria	dextran	1
Exiguobacterium indicum	gold	1
Bacillus coagulans	ethanol	1
Enterococcus gallinarum	tannic	1
Bacteroidia	Glycine	1
Bacillus sp.	nitrogen	1
Bacteroides ovatus	dextran	1
Shewanella	nitrogen	1
Prevotella bryantii	xylanase	1
Shigella dysenteriae	alpha-galactosidase	1
Geobacter	nitrogen	1
Convivina intestini	Mannitol	1
Wolbachia	nitrogen	1
Archaea	Glycine	1
Enterococcus	lipase	1
Proteus mirabilis	Agar	1
Acinetobacter baumannii	gold	1
Holdemanella biformis	nisin	1
Roseburia	pectin	1
Veillonella	peroxidase	1
Streptococcus pyogenes	glycine	1
Helicobacter pylori	lipase	1
Methanoculleus bourgensis	methanol	1
Bifidobacterium longum	Chitosan	1
Methanosphaera stadtmanae	ethanol	1
Salmonella enterica subsp. arizonae	ethanol	1
Vibrio anguillarum	Agar	1
Propionibacterium	cellulose	1
Pseudomonas sp.	agar	1
Bifidobacterium sp.	pectin	1
Lactobacillus curvatus	Xylitol	1
Propionibacterium cyclohexanicum	propionic	1
Streptomycetales	nitrogen	1
Mycoplasma hyopneumoniae	agar	1
Alcanivorax borkumensis	nitrogen	1
Lactobacillus casei	alpha-amylase	1
Thaumarchaeota	thiamin	1
Streptococcus	nisin	1
Actinosynnema mirum	cellulose	1
Streptacidiphilus griseus	cellulose	1
Nocardia brasiliensis	papain	1
Mesorhizobium	cellulase	1
Lactobacillus rhamnosus	ethyl acetate	1
Acidothermus	xylanase	1
Geobacillus	ethanol	1
Nesterenkonia	mannitol	1
Bacillus subtilis	beta-glucosidase	1
Deltaproteobacteria	aspartame	1
Enterobacter asburiae	tannic	1
Staphylococcus aureus	chitosan	1
Clostridium ljungdahlii	cellulose	1
Rhizobium	cellulase	1
Clostridium perfringens	Annatto	1
[Caldibacillus] cellulovorans	hemicellulase	1
Aquifex aeolicus	hydrogen	1
Campylobacter jejuni	Succinic	1
Senegalimassilia anaerobia	agar	1
Bifidobacterium breve	trypsin	1
Vibrio harveyi	ethanol	1
Escherichia coli	phosphoric	1
Flavobacteriia	pectin	1
Geobacillus stearothermophilus	arabinose	1
Lactobacillaceae	lactic	1
Ruminococcaceae	dextran	1
Escherichia faecalis	ethyl acetate	1
Lactobacillus acidophilus	tannic	1
Chlamydia suis	biotin	1
Streptococcus	peroxidase	1
Bacteroides fragilis	Glycine	1
Acinetobacter calcoaceticus	tannic	1
Campylobacter jejuni	biotin	1
Proteus	nitrogen	1
Syntrophaceae	hydrogen	1
Lactobacillus	lactitol	1
Escherichia coli	Dextran	1
Clostridium perfringens	propionic	1
Escherichia coli	guar gum	1
Streptococcus gordonii	nitrogen	1
Citrobacter murliniae	gold	1
Legionella	dextran	1
Agrococcus terreus	xylanase	1
Sphingomonadales	cellulase	1
Pseudomonas stutzeri	nitrous oxide	1
Lysobacter enzymogenes	peroxidase	1
Escherichia coli	xylitol	1
Acetobacteraceae	ethanol	1
Agrobacterium	lipase	1
Bacteroides plebeius	agar	1
Faecalibacterium prausnitzii	N-acetylglucosamine	1
Bacteroides	lutein	1
Dehalococcoides	hydrogen	1
Mycobacterium frederiksbergense	cellobiase	1
Cupriavidus metallidurans	gold	1
Proteus mirabilis	agar	1
Citrobacter	ethanol	1
Neisseria gonorrhoeae	carbon dioxide	1
Enterococcus faecalis	riboflavin	1
Paenibacillus	cellulase	1
Leucobacter zeae	acetic	1
Peptoclostridium difficile	N-acetylglucosamine	1
Syntrophomonas wolfei	hydrogen	1
Vibrio mediterranei	agar	1
Lactobacillales	ethanol	1
Streptococcus thermophilus	folic	1
Enterococcus faecalis	Biotin	1
Campylobacter jejuni	thiamin	1
Streptomyces achromogenes	hydrogen	1
Bacteroides thetaiotaomicron	dextran	1
Dickeya dadantii	pectin	1
Lactobacillus pentosus	biotin	1
Bacillales	ethanol	1
Burkholderia vietnamiensis	nitrogen	1
Catenibacterium	pectin	1
Pediococcus parvulus	ethanol	1
Bacteroides dorei	xylanase	1
Bacteroides	saccharin	1
Fontimonas thermophila	beta-glucosidase	1
Acinetobacter	agar	1
Methanosarcinaceae	methanol	1
Lactobacillus acidophilus	guar gum	1
Streptomyces odorifer	methanol	1
Acidovorax avenae	peroxidase	1
Bacteroides thetaiotaomicron	lactic	1
Desulfovibrio	folic	1
White tip die-back phytoplasma	methanol	1
Lactobacillus gasseri	Riboflavin	1
Aliivibrio fischeri	peroxidase	1
Escherichia coli	xanthan	1
Bacillus altitudinis	glycine	1
Methanosphaera	folic	1
Burkholderia cepacia	lipase	1
Sphingomonadaceae	cellulose	1
Bifidobacterium animalis	N-acetylglucosamine	1
Pelobacter carbinolicus	hydrogen	1
Bacillus licheniformis	pectinase	1
Clostridiaceae	nitrogen	1
Yersinia ruckeri	lipase	1
Lactobacillus	mannitol	1
Actinomyces naeslundii	nitrogen	1
Burkholderia kururiensis	nitrogen	1
Escherichia coli	nicotinic	1
Pelobacter carbinolicus	carbon dioxide	1
Methanoculleus bourgensis	ethanol	1
Bacteroides fragilis	dextran	1
Haemophilus parainfluenzae	nitrogen	1
Lactobacillus oris	hydrogen	1
Chlamydophila caviae	biotin	1
Actinomyces	agar	1
Escherichia coli	Ethyl acetate	1
Bifidobacterium dentium	cellulase	1
Escherichia coli	Lactic	1
Bacillus sonorensis	glycine	1
Megasphaera elsdenii	lactic	1
Roseovarius albus	Cellulase	1
Streptococcus	gold	1
Streptomyces aureus	aluminium	1
Weissella confusa	Xylitol	1
Aeromonas	lipase	1
Stenotrophomonas maltophilia	nitrogen	1
Ralstonia	cellulose	1
Bacteroides intestinalis	pectin	1
Bacillus subtilis	hydrogen	1
Escherichia	nicotinic	1
Helicobacter hepaticus	silver	1
Chloroflexi	hydrogen	1
[Clostridium] saccharolyticum	cellulose	1
Acidothermus	cellulose	1
Actinomyces	pectin	1
Streptococcus suis	agar	1
Desulfovibrio	ethanol	1
Oxalobacter formigenes	Chitosan	1
Rhizobiales	glycine	1
Haemophilus	gold	1
Lactobacillus casei	trypsin	1
Clostridium perfringens	lipase	1
Mycobacterium frederiksbergense	xylanase	1
Bacteroides	lipase	1
Desulfobacteraceae	cellulose	1
Caldicoprobacter oshimai	cellulase	1
Akkermansia muciniphila	hydrogen	1
Streptococcus mutans	hydrogen	1
Bacillus simplex	riboflavin	1
Streptococcus mitis	hydrogen	1
Sphaerochaeta	cellulose	1
Clostridium	lactic	1
Lactobacillus salivarius	riboflavin	1
Lysinibacillus fusiformis	agar	1
Fusobacterium	pectin	1
Asaia	nitrogen	1
Prevotella salivae DSM 15606	thiamin	1
Methylobacterium extorquens	ethanol	1
Sporosarcina luteola	tannic	1
Lactobacillus delbrueckii subsp. bulgaricus	cellulose	1
Lewinella	agar	1
Microbacterium paraoxydans	glycine	1
Collinsella intestinalis	glycine	1
Fusobacterium nucleatum	Hydrogen	1
Bacillus	gold	1
Streptococcus pyogenes	riboflavin	1
Acinetobacter soli	tannic	1
Enterobacteriales	cellulose	1
Staphylococcus microti	gold	1
Lactococcus lactis	Xylitol	1
Lactobacillus zeae	lactic	1
Actinobacteria	nicotinic	1
Weissella cibaria	Dextran	1
Elizabethkingia anophelis	cellulose	1
Carnobacterium maltaromaticum	ethanol	1
Alistipes shahii	lipase	1
Streptococcus sobrinus	Sorbitol	1
Bifidobacterium pseudocatenulatum	agar	1
Bacteroides helcogenes	arabinose	1
Lactobacillus	nicotinic	1
Clostridiales	agar	1
Prevotella ruminicola	arabinose	1
Lactobacillus acidophilus	riboflavin	1
Catenibacterium	acetic	1
Lactobacillus rossiae	arabinose	1
Sedimentibacter	cellulose	1
Clostridia	carbon dioxide	1
Streptococcus pasteurianus	tannase	1
Bacillus infantis	gold	1
Helicobacter	agar	1
Bacteroides barnesiae	mannitol	1
Weissella kandleri	glycine	1
Carnobacterium maltaromaticum	lipase	1
Prevotella bryantii	cellulose	1
Blautia coccoides	pectin	1
Veillonella	folic	1
Thermoprotei	Gold	1
unidentified plasmid	Chitosan	1
Lactobacillus casei	lactic	1
Cytophaga	cellulase	1
Bacteroides fragilis	trypsin	1
Eubacterium	pyridoxine	1
Lactobacillus johnsonii	propionic	1
Bifidobacterium	xanthan	1
Spirochaetia	xylanase	1
Salmonella enterica subsp. enterica serovar Typhimurium	agar	1
Elizabethkingia anophelis	hydrogen	1
Lactobacillus sp.	Agar	1
Budvicia	lactic	1
Budvicia	ethanol	1
Lactobacillus curvatus	Mannitol	1
Mycoplasma pneumoniae	mannitol	1
Wigglesworthia	pyridoxine	1
Salmonella enterica	glycine	1
Komagataeibacter	cellulose	1
Candidatus Methanoplasma	methanol	1
Pseudomonas aeruginosa	benzoic	1
Bacillus firmus	arabinose	1
Pantoea ananatis	cellulose	1
Pseudoalteromonas haloplanktis TAC125	lipase	1
Ruminiclostridium thermocellum ATCC 27405	xylanase	1
Desulfovibrio	nicotinic	1
Varibaculum cambriense	arabinose	1
Oceanobacillus iheyensis	biotin	1
Escherichia coli	nisin	1
Clostridium	Methanol	1
Pseudonocardia asaccharolytica	methanol	1
Cellulomonas flavigena	cellulase	1
Frischella perrara	agar	1
Acidobacteriia	ethanol	1
Bacteroides cellulosilyticus	pectin	1
[Pasteurella] pneumotropica	agar	1
Streptococcus mutans	N-acetylglucosamine	1
Bifidobacterium longum	alpha-galactosidase	1
Enterococcus faecalis	nisin	1
Providencia stuartii	Ethylenediaminetetraacetic	1
Enterococcus	folic	1
Nitrospira sp.	nitrogen	1
Thiobacter	nitrogen	1
Firmicutes	nicotinic	1
Prevotella bryantii	nitrogen	1
Weissella	dextran	1
Lactobacillus helveticus	ethyl acetate	1
Cellulosimicrobium funkei	cellulose	1
Pediococcus pentosaceus	agar	1
Pediococcus pentosaceus	nisin	1
Staphylococcus epidermidis	propionic	1
Bacillus	benzoic	1
Lactobacillus crispatus	peroxidase	1
Haemophilus	hydrogen	1
Methanobrevibacter oralis	hydrogen	1
Streptococcus mutans	alpha-amylase	1
Bacillus infantis	calcium alginate	1
Faecalibacterium prausnitzii	biotin	1
Bifidobacterium longum	N-acetylglucosamine	1
Listeria monocytogenes	lactic	1
Gardnerella vaginalis	gold	1
Salmonella	nitrous oxide	1
Ochrobactrum anthropi	agar	1
Aeromonas jandaei	Silver	1
Staphylococcus aureus	sucralose	1
Thermobifida fusca	cellulase	1
Bacteroides fragilis NCTC 9343	agar	1
Bacteroides fragilis NCTC 9343	N-acetylglucosamine	1
Porphyromonas gingivalis	sucralose	1
Methanomicrobiales	methanol	1
Carnobacterium divergens	sorbic	1
Lactobacillus	trypsin	1
Prevotella	lipase	1
Lactobacillus casei	lipase	1
Serratia liquefaciens	pectin	1
Propionibacterium	lactic	1
Brucella abortus	glycine	1
Streptococcus infantarius	hydrogen	1
Shigella dysenteriae	ethanol	1
Proteobacteria	agar	1
Candidatus Cloacimonas acidaminovorans	hydrogen	1
[Clostridium] clariflavum	ethanol	1
Pediococcus acidilactici	chitosan	1
Faecalibacterium prausnitzii	Pectin	1
Oenococcus oeni	lactic	1
Acetobacter aceti	cellulose	1
Methanobrevibacter smithii	lipase	1
Megasphaera elsdenii	nitrogen	1
Lactococcus lactis	nitrogen	1
Acetobacteraceae	carbon dioxide	1
unidentified plasmid	Beta-galactosidase	1
Alistipes obesi	glycine	1
Desulfovibrio	lipase	1
Hespellia stercorisuis	sorbitol	1
Carnobacterium divergens	benzoic	1
Bifidobacterium sp.	Agar	1
Bacteroides thetaiotaomicron	pullulanase	1
Bacteroides helcogenes	mannitol	1
Proteus	agar	1
Pyrococcus	Ethylenediaminetetraacetic	1
Erwinia	nitrogen	1
Staphylococcus sp.	nitrous oxide	1
Synergistales	hydrogen	1
Leuconostoc mesenteroides	Agar	1
Moraxella catarrhalis	agar	1
Candidatus Hamiltonella	riboflavin	1
Enterococcus	pyridoxine	1
Sphingomonadales	biphenyl	1
Blautia	ethanol	1
Helicobacter	hydrogen	1
Synergistetes	glycine	1
Leucobacter zeae	lactic	1
plasmids	arabinose	1
Lactococcus	lactic	1
Clostridiales	peroxidase	1
Acinetobacter johnsonii	riboflavin	1
Gluconacetobacter diazotrophicus	invertase	1
unidentified plasmid	mannitol	1
Zobellia	agar	1
Campylobacteraceae	hydrogen	1
Lactobacillus	sorbitol	1
Lactobacillus gasseri	benzoic	1
Peptoclostridium difficile	sorbitol	1
Bacteroides salanitronis	arabinose	1
Proteobacteria	safflower	1
Lactobacillus salivarius	ethanol	1
Actinobacteria	methanol	1
Bifidobacterium sp.	agar	1
Listeria	methyl cellulose	1
Lactobacillus plantarum	calcium alginate	1
Propionibacterium freudenreichii	xylitol	1
Hespellia porcina	sorbitol	1
Fusobacteriia	propionic	1
Bacillus atrophaeus	glycine	1
Neisseria meningitidis	nitrogen	1
Erysipelatoclostridium ramosum	dextran	1
Staphylococcus hominis	tannic	1
Bacteroides thetaiotaomicron	glycine	1
Oceanospirillales	nitrogen	1
Promicromonospora citrea	pectinase	1
Mitsuokella jalaludinii	hydrogen	1
Enterococcus faecalis	lactic	1
Bacteroidia	gold	1
Rhodococcus jostii RHA1	hydrogen	1
Serratia entomophila	agar	1
Cellulosimicrobium cellulans	cellobiase	1
Lactobacillus acidophilus	nitrogen	1
Streptococcus	pyridoxine	1
Bacteroides reticulotermitis	nitrogen	1
Actinomyces	folic	1
Chromohalobacter japonicus	ethanol	1
Candidatus Methanomethylophilus alvus	methanol	1
Bacteroides sp.	arabinose	1
Lactobacillus paracasei	acetic	1
Xanthomonadaceae	cellulose	1
Bacillus subtilis	Pantothenic	1
Listeria monocytogenes	caprylic	1
Pedobacter	agar	1
Fibrobacter succinogenes	pectin	1
Rhodocyclaceae	nitrogen	1
Thermanaerovibrio acidaminovorans	ethanol	1
Verminephrobacter aporrectodeae	riboflavin	1
Bifidobacterium	Chitosan	1
Streptococcus	glycine	1
Peptococcus	carbon dioxide	1
Bacteroides	cellulase	1
Clostridium perfringens	cellulase	1
Staphylococcus aureus	propionic	1
Clostridium butyricum	riboflavin	1
Geothrix fermentans	carbon dioxide	1
Enterococcus faecalis	Lactic	1
Methanococcus aeolicus	hydrogen	1
Streptococcus sobrinus	mannitol	1
Microbacterium sediminis	glycine	1
Helicobacteraceae	hydrogen	1
Thioalkalivibrio	nitrogen	1
Photobacterium	cellulose	1
Lactobacillus gasseri	methanol	1
Anaerococcus	cellulose	1
Salmonella enterica subsp. enterica serovar Enteritidis	sodium propionate	1
Enterococcus mundtii	agar	1
Alistipes finegoldii	agar	1
Propionibacterium freudenreichii	nicotinic	1
Aminobacter aminovorans	riboflavin	1
Bifidobacterium	cellulose	1
Burkholderiales bacterium 1_1_47	nitrous oxide	1
Staphylococcus warneri	cellobiase	1
Prevotella	xylitol	1
Pedobacter glucosidilyticus	pectin	1
Planomicrobium glaciei	tannic	1
Reichenowia	nitrogen	1
Clostridium	nicotinic	1
Heliobacterium gestii	nitrogen	1
Shigella sp.	agar	1
Enterococcus	ethanol	1
Dickeya dadantii	cellulase	1
Methyloversatilis	nitrogen	1
Lactobacillales	riboflavin	1
Porphyromonas gingivalis	nitrogen	1
Neisseriaceae	Agar	1
Streptomyces aureus	mannitol	1
Enterobacter aerogenes	tannic	1
Cellulomonas denverensis	cellulose	1
Proteus mirabilis	tannic	1
Synergistia	hydrogen	1
Rhizobium leguminosarum	nitrogen	1
Wolbachia	ethanol	1
Lactobacillus fermentum	riboflavin	1
Leucobacter zeae	agar	1
Bacteroidales	ethanol	1
Pseudomonas aeruginosa	gold	1
Enterobacteriaceae	aspartame	1
Veillonella	lactic	1
Arcobacter	agar	1
Inmirania thermothiophila	hydrogen	1
environmental samples	xylanase	1
Actinobacteria	safflower	1
Bifidobacterium bifidum	nisin	1
Treponema azotonutricium	nitrogen	1
Dichelobacter nodosus	agar	1
Salmonella enterica	chitosan	1
Rhodobacter	ethanol	1
Weissella confusa	Mannitol	1
Flaviramulus ichthyoenteri	Nitrogen	1
Streptococcus mutans	sorbitol	1
Megasphaera	lactic	1
Pseudomonas syringae	malic	1
Lactobacillus gasseri	Cyanocobalamin	1
Sutterella wadsworthensis	gold	1
Dickeya	cellulose	1
Streptococcus vestibularis	nitrogen	1
Fusobacteriia	Riboflavin	1
Mycoplasma	sorbitol	1
Yersinia	nitrogen	1
Sphingobacteriales	cellulase	1
Epilithonimonas lactis	lipase	1
Gluconobacter	ethanol	1
Lactobacillus johnsonii	Hydrogen	1
Bacteroides thetaiotaomicron	xylanase	1
Clostridium acetobutylicum	hydrogen	1
Escherichia coli str. K-12 substr. MG1655	papain	1
Corynebacterium lipophiloflavum	glycine	1
Acinetobacter	Papain	1
Methanosarcina mazei	hydrogen	1
Streptomyces	agar	1
Propionibacterium	pectin	1
Planctomycetes	N-acetylglucosamine	1
Lactococcus garvieae	agar	1
Streptococcus mutans	ethanol	1
Pseudomonas putida	lipase	1
Amycolatopsis mediterranei U32	xylanase	1
Budvicia	acetic	1
Bacillus	hemicellulase	1
Enterococcus faecium	lipase	1
Pseudomonas aeruginosa	alginic	1
Porphyromonas gingivalis	carboxymethylcellulose	1
Cellulomonas	xylanase	1
Enterococcus faecalis	thaumatin	1
Pediococcus	xylanase	1
Thermotoga petrophila	hydrogen	1
Staphylococcus succinus	gold	1
Clostridium tyrobutyricum	Nisin	1
Micromonospora aurantiaca	xylanase	1
Synergistetes	ethanol	1
Lysobacter gummosus	xylanase	1
Escherichia coli	acetic	1
Staphylococcus warneri	xylanase	1
Methanomicrobiales	Gold	1
Xanthomonas	riboflavin	1
Coprococcus eutactus	propionic	1
Methylobacterium	methanol	1
Proteobacteria	guar gum	1
Deinococcus	cellulose	1
Lachnospiraceae	nitrogen	1
Caulobacter	cellulose	1
Shigella	lactic	1
Lactobacillus fermentum	nitrogen	1
Bacillus clausii	hydrogen	1
Methanosarcina acetivorans	carbon dioxide	1
Enterobacter hormaechei	tannic	1
Clostridium acetobutylicum	xylanase	1
Propionibacterium freudenreichii	folic	1
Enterococcus faecalis	hydrogen	1
Enterococcus	pectin	1
Enterobacteriales	Lactic	1
Enterobacter	cellulose	1
Zobellia galactanivorans	red algae	1
Varibaculum cambriense	glycine	1
Chlamydia	hydrogen	1
[Clostridium] sordellii	Agar	1
Escherichia coli	carboxymethylcellulose	1
Paenibacillus dendritiformis	tannic	1
Bifidobacterium animalis	peroxidase	1
Enterococcus asini	Cellulose	1
unidentified plasmid	trypsin	1
Anoxybacillus	xylanase	1
Actinobacteria	cellobiase	1
Syntrophomonas wolfei	ethanol	1
Klebsiella pneumoniae	chitosan	1
Weissella fabaria	arabinose	1
Prevotella copri	xylanase	1
Bacteroidia	pyridoxine	1
Lactobacillus helveticus	glycine	1
Enterococcus faecium	Xylitol	1
Bacteroides fragilis	acetic	1
Peptoniphilus gorbachii	glycine	1
unclassified Pasteurellaceae	hydrogen	1
Bacteroides helcogenes	lipase	1
Listeria	nitrogen	1
Prevotella	glycine	1
Sphingomonas paucimobilis	xanthan	1
Eubacteriaceae	nitrogen	1
Pseudomonas fluorescens	lipase	1
Bacteroides thetaiotaomicron	Gold	1
Propionibacterium acnes	Propionic	1
Clostridium perfringens	Agar	1
Thermotogae	hydrogen	1
Streptococcus gordonii	hydrogen	1
Enterococcus faecium	lactic	1
Clostridium perfringens	Pectin	1
Lactobacillus helveticus	biotin	1
Lactococcus	Lactic	1
Bifidobacterium bifidum	nitrogen	1
Bacillus megaterium	nitrogen	1
Gemmatimonadetes	nitrogen	1
Microbacterium	cellulase	1
Wolbachia	dextran	1
Pediococcus acidilactici	Nisin	1
Staphylococcus	gold	1
Lactococcus lactis	Gold	1
Lactobacillus buchneri	nitrogen	1
Actinomyces	lipase	1
Prevotella	biotin	1
Lactobacillus plantarum	methanol	1
Lactobacillus acidophilus	Chitosan	1
Bifidobacterium bifidum	sucralose	1
Clostridium butyricum	propionic	1
environmental samples	nitrogen	1
Desulfotomaculum carboxydivorans	hydrogen	1
Enterobacteriales	Sucralose	1
Bilophila wadsworthia	safflower	1
Staphylococcus	Nisin	1
Paenibacillus larvae	Gold	1
Fontimonas thermophila	Chitosan	1
Staphylococcus	pyridoxine	1
Desulfovibrio	Propionic	1
Veillonella	pectin	1
Bacillus infantis	propionic	1
Enterobacteriaceae	sucralose	1
Lactobacillus casei	sodium alginate	1
Salmonella	glycine	1
Lactococcus lactis	alpha-amylase	1
Clostridiales	acetic	1
Sneathia amnii	agar	1
Micrococcus	nitrogen	1
Elizabethkingia anophelis	cellulase	1
Escherichia coli	Folic	1
Alphaproteobacteria	glycine	1
Bacillus	glycine	1
Propionibacterium freudenreichii	lactic	1
Fusobacterium	nitrogen	1
Leptospirillum ferrodiazotrophum	nitrogen	1
Methanobrevibacter woesei	carbon dioxide	1
Bacilli	hydrogen	1
Burkholderiales	nitrogen	1
Pseudomonas putida	mannitol	1
Lactobacillus	Pectin	1
Enterobacter	hydrogen	1
Actinobacteria	aspartame	1
Bacteroidia	Pectin	1
Pseudomonas fluorescens	hydrogen	1
Coprococcus	propionic	1
Pseudomonas protegens	hydrogen	1
Lactobacillus reuteri	calcium alginate	1
Bacillus flexus	glycine	1
Leuconostocaceae	Cellulase	1
Cytophaga hutchinsonii	cellulose	1
Firmicutes	biotin	1
Parabacteroides distasonis	dextran	1
Pseudomonas putida	hydrogen	1
Lactobacillales	Lactic	1
Chlamydia avium	biotin	1
Methanosphaera stadtmanae	N-acetylglucosamine	1
Pseudomonas bauzanensis	tannic	1
Thermacetogenium	cellulose	1
Escherichia coli BL21	agar	1
Firmicutes	acetic	1
Aquimarina	agar	1
Sutterella	propionic	1
Bacillus sp.	cellulase	1
Lachnoanaerobaculum umeaense	Agar	1
Enterobacter ludwigii	tannic	1
Pseudomonas aeruginosa	glycine	1
Burkholderia pseudomallei	gold	1
Enterobacteriaceae	riboflavin	1
Methanomicrobium mobile	pyridoxine	1
Firmicutes	guar gum	1
Escherichia faecalis	ethanol	1
Salmonella	dextran	1
